Model,Feature Set,Kernel,C,Gamma,Degree,Coef0,Accuracy Mean,Accuracy Std,Precision Mean,Precision Std,Recall Mean,Recall Std,F1 Mean,F1 Std
"SVM (kernel=poly, C=10, gamma=10, degree=4, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,10,4,0.1,0.5523809523809524,0.07126966450997983,0.5440537240537241,0.07793877181549522,0.6181818181818183,0.14499928754455918,0.5748440666884603,0.10178324616228644
"SVM (kernel=poly, C=1, gamma=1, degree=4, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,1,4,0.0,0.5523809523809524,0.07126966450997983,0.5440537240537241,0.07793877181549522,0.6181818181818183,0.14499928754455918,0.5748440666884603,0.10178324616228644
"SVM (kernel=poly, C=10, gamma=10, degree=4, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,10,4,0.0,0.5523809523809524,0.07126966450997983,0.5440537240537241,0.07793877181549522,0.6181818181818183,0.14499928754455918,0.5748440666884603,0.10178324616228644
"SVM (kernel=poly, C=1000, gamma=1, degree=4, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,1,4,0.0,0.5523809523809524,0.07126966450997983,0.5440537240537241,0.07793877181549522,0.6181818181818183,0.14499928754455918,0.5748440666884603,0.10178324616228644
"SVM (kernel=poly, C=1, gamma=10, degree=4, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,10,4,0.1,0.5523809523809524,0.07126966450997983,0.5440537240537241,0.07793877181549522,0.6181818181818183,0.14499928754455918,0.5748440666884603,0.10178324616228644
"SVM (kernel=poly, C=1, gamma=10, degree=4, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,10,4,0.0,0.5523809523809524,0.07126966450997983,0.5440537240537241,0.07793877181549522,0.6181818181818183,0.14499928754455918,0.5748440666884603,0.10178324616228644
"SVM (kernel=poly, C=100, gamma=10, degree=4, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,10,4,0.1,0.5523809523809524,0.07126966450997983,0.5440537240537241,0.07793877181549522,0.6181818181818183,0.14499928754455918,0.5748440666884603,0.10178324616228644
"SVM (kernel=poly, C=100, gamma=10, degree=4, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,10,4,0.0,0.5523809523809524,0.07126966450997983,0.5440537240537241,0.07793877181549522,0.6181818181818183,0.14499928754455918,0.5748440666884603,0.10178324616228644
"SVM (kernel=poly, C=100, gamma=0.1, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,0.1,3,1.0,0.5904761904761905,0.1263476110611581,0.6188167388167388,0.16774866886977458,0.5454545454545454,0.11441551070947108,0.5744877344877345,0.12846202810660912
"SVM (kernel=poly, C=1000, gamma=scale, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,scale,3,1.0,0.5809523809523809,0.07619047619047618,0.5964102564102564,0.088032869934741,0.5690909090909091,0.14518156201947005,0.5709104195037699,0.09424879202759497
"SVM (kernel=poly, C=1, gamma=10, degree=2, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,10,2,0.0,0.5523809523809524,0.1227057021592869,0.5866666666666667,0.15771612605321486,0.5836363636363637,0.12680433290300144,0.568357015533486,0.09688618088050706
"SVM (kernel=poly, C=100, gamma=1, degree=2, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,1,2,0.0,0.5523809523809524,0.1227057021592869,0.5866666666666667,0.15771612605321486,0.5836363636363637,0.12680433290300144,0.568357015533486,0.09688618088050706
"SVM (kernel=poly, C=1000, gamma=0.01, degree=5, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,0.01,5,1.0,0.5904761904761905,0.17195685795493132,0.6017676767676767,0.21420870393126953,0.5436363636363637,0.19636363636363635,0.5679744816586921,0.19887569129599084
"SVM (kernel=poly, C=1000, gamma=auto, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,auto,3,1.0,0.5809523809523809,0.10168645954315535,0.5909557109557109,0.11264607292968717,0.5672727272727273,0.17302366913993192,0.5677935363868867,0.12639937930644762
"SVM (kernel=poly, C=100, gamma=1, degree=2, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,1,2,0.1,0.5619047619047619,0.06998542122237653,0.5788827838827839,0.09884799822628851,0.5854545454545454,0.1475530441110799,0.5674840288112599,0.07983931215938246
"SVM (kernel=poly, C=1, gamma=10, degree=2, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,10,2,1.0,0.5619047619047619,0.06998542122237653,0.5788827838827839,0.09884799822628851,0.5854545454545454,0.1475530441110799,0.5674840288112599,0.07983931215938246
"SVM (kernel=poly, C=100, gamma=auto, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,auto,3,1.0,0.5809523809523809,0.11024606574085928,0.601038961038961,0.14071690766409986,0.5454545454545454,0.11441551070947108,0.566868686868687,0.11531831958762649
"SVM (kernel=sigmoid, C=1000, gamma=scale, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,1000.0,scale,3,1.0,0.5809523809523809,0.17405397030949588,0.6107843137254901,0.176816412540972,0.5527272727272727,0.20396078054371142,0.5666283355447441,0.17851915962438106
"SVM (kernel=poly, C=1000, gamma=auto, degree=5, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,auto,5,0.1,0.5619047619047619,0.046656947481584346,0.5792207792207792,0.08390454704006804,0.5672727272727273,0.06340216645150071,0.5656565656565655,0.03556932699325053
"SVM (kernel=sigmoid, C=1000, gamma=auto, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,1000.0,auto,3,1.0,0.5714285714285714,0.19047619047619047,0.6028478057889822,0.19727700454964942,0.5527272727272727,0.20396078054371142,0.5649289891395155,0.185431055259968
"SVM (kernel=poly, C=1000, gamma=scale, degree=4, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,scale,4,1.0,0.580952380952381,0.11024606574085931,0.587012987012987,0.13641790990303904,0.5654545454545455,0.19870656134275275,0.5633361478562717,0.15017785685271456
"SVM (kernel=sigmoid, C=10, gamma=10, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,10.0,10,3,0.0,0.5714285714285714,0.13127665478181164,0.5959523809523809,0.1586214707252984,0.5490909090909091,0.1632925681404924,0.5605057208237987,0.1351491002822907
"SVM (kernel=sigmoid, C=10, gamma=10, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,10.0,10,3,1.0,0.5999999999999999,0.13997084244475305,0.6404761904761905,0.16515470655571904,0.5127272727272727,0.17949423895540997,0.5584781561747507,0.1563624361001388
"SVM (kernel=poly, C=1000, gamma=scale, degree=4, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,scale,4,0.0,0.5047619047619047,0.04856209060564558,0.5076923076923078,0.05490413616759964,0.6218181818181818,0.06570658545306417,0.5579815546772069,0.053963776700581084
"SVM (kernel=rbf, C=1000, gamma=auto, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",rbf,1000.0,auto,3,0.0,0.5809523809523809,0.1291872377738146,0.5921678321678321,0.15392253525257577,0.5472727272727274,0.19552007358211004,0.5578778380501358,0.15936708718529982
"SVM (kernel=rbf, C=1000, gamma=0.1, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",rbf,1000.0,0.1,3,0.0,0.5809523809523809,0.1291872377738146,0.5921678321678321,0.15392253525257577,0.5472727272727274,0.19552007358211004,0.5578778380501358,0.15936708718529982
"SVM (kernel=poly, C=10, gamma=0.1, degree=5, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,0.1,5,1.0,0.5809523809523809,0.10605265453009566,0.614090909090909,0.15641589448566354,0.5272727272727272,0.12005508377613947,0.557510912831952,0.11605041565855405
"SVM (kernel=poly, C=10, gamma=10, degree=2, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,10,2,1.0,0.5523809523809524,0.07126966450997985,0.5711904761904762,0.10309936206422368,0.5654545454545455,0.13707692236342378,0.5548358074673864,0.07727689376699488
"SVM (kernel=poly, C=1000, gamma=1, degree=2, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,1,2,0.1,0.5523809523809524,0.07126966450997985,0.5711904761904762,0.10309936206422368,0.5654545454545455,0.13707692236342378,0.5548358074673864,0.07727689376699488
"SVM (kernel=poly, C=1000, gamma=10, degree=2, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,10,2,1.0,0.5523809523809524,0.07126966450997985,0.5711904761904762,0.10309936206422368,0.5654545454545455,0.13707692236342378,0.5548358074673864,0.07727689376699488
"SVM (kernel=poly, C=100, gamma=10, degree=2, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,10,2,1.0,0.5523809523809524,0.07126966450997985,0.5711904761904762,0.10309936206422368,0.5654545454545455,0.13707692236342378,0.5548358074673864,0.07727689376699488
"SVM (kernel=sigmoid, C=1000, gamma=0.1, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,1000.0,0.1,3,1.0,0.5714285714285714,0.15936381457791915,0.6080065359477125,0.17248154255982182,0.5327272727272726,0.18250778314661245,0.5537628384687209,0.15950824179210968
"SVM (kernel=poly, C=1000, gamma=auto, degree=4, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,auto,4,0.0,0.5142857142857142,0.03563483225498992,0.5156410256410255,0.04988761065801113,0.6018181818181818,0.0780760383766687,0.5534928839276666,0.05277596049917047
"SVM (kernel=poly, C=1000, gamma=auto, degree=4, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,auto,4,1.0,0.5809523809523809,0.13602720816272096,0.6054700854700854,0.18036059367405224,0.5272727272727272,0.17239201914376087,0.5533003865161625,0.1596938943808633
"SVM (kernel=poly, C=100, gamma=auto, degree=4, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,auto,4,1.0,0.5809523809523809,0.13602720816272096,0.6054700854700854,0.18036059367405224,0.5272727272727272,0.17239201914376087,0.5533003865161625,0.1596938943808633
"SVM (kernel=rbf, C=100, gamma=auto, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",rbf,100.0,auto,3,0.0,0.5809523809523809,0.13602720816272096,0.6035353535353535,0.18011265166293047,0.5254545454545455,0.1646835181705346,0.5533003865161625,0.1596938943808633
"SVM (kernel=poly, C=100, gamma=0.1, degree=5, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,0.1,5,1.0,0.5809523809523809,0.13602720816272096,0.6054700854700854,0.18036059367405224,0.5272727272727272,0.17239201914376087,0.5533003865161625,0.1596938943808633
"SVM (kernel=poly, C=100, gamma=auto, degree=5, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,auto,5,1.0,0.5809523809523809,0.13602720816272096,0.6054700854700854,0.18036059367405224,0.5272727272727272,0.17239201914376087,0.5533003865161625,0.1596938943808633
"SVM (kernel=poly, C=1000, gamma=auto, degree=5, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,auto,5,1.0,0.5809523809523809,0.13602720816272096,0.6054700854700854,0.18036059367405224,0.5272727272727272,0.17239201914376087,0.5533003865161625,0.1596938943808633
"SVM (kernel=poly, C=1000, gamma=0.1, degree=5, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,0.1,5,1.0,0.5809523809523809,0.13602720816272096,0.6054700854700854,0.18036059367405224,0.5272727272727272,0.17239201914376087,0.5533003865161625,0.1596938943808633
"SVM (kernel=rbf, C=1000, gamma=scale, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",rbf,1000.0,scale,3,0.0,0.5714285714285714,0.13468700594029473,0.583076923076923,0.15770877545867018,0.5472727272727274,0.19552007358211004,0.5531347550461833,0.16001782787984295
"SVM (kernel=poly, C=1000, gamma=0.1, degree=4, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,0.1,4,1.0,0.5714285714285714,0.12417528390862188,0.5833766233766233,0.1536003941700183,0.5472727272727274,0.19552007358211004,0.5520807366008604,0.1547091154863607
"SVM (kernel=poly, C=100, gamma=scale, degree=4, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,scale,4,1.0,0.5714285714285714,0.10858813572372744,0.5804195804195804,0.1378014766295156,0.5454545454545455,0.17805190068865587,0.551741944957721,0.14385764091936518
"SVM (kernel=sigmoid, C=10, gamma=1, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,10.0,1,3,1.0,0.5619047619047619,0.11024606574085931,0.5682983682983683,0.08701966078209654,0.5709090909090908,0.19661599944986527,0.551025641025641,0.15338049184763175
"SVM (kernel=sigmoid, C=10, gamma=1, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,10.0,1,3,0.0,0.5809523809523809,0.14253932901995967,0.5865079365079364,0.16439111717301452,0.5327272727272726,0.19980155444096223,0.550998673153472,0.1795013843191604
"SVM (kernel=poly, C=0.1, gamma=1, degree=4, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,1,4,0.1,0.5238095238095237,0.030116930096841705,0.5247752247752249,0.03910115944265347,0.5836363636363637,0.0784983023451742,0.5505296442687747,0.04783010860822834
"SVM (kernel=poly, C=10, gamma=scale, degree=5, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,scale,5,1.0,0.5714285714285714,0.15356681425330573,0.5968686868686868,0.19031825626965876,0.5272727272727272,0.17239201914376087,0.5504812834224599,0.16660396696838523
"SVM (kernel=poly, C=100, gamma=scale, degree=5, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,scale,5,1.0,0.5714285714285714,0.13801311186847084,0.5945609945609945,0.18200363767698471,0.5272727272727272,0.17239201914376087,0.5481055813213573,0.15944196162950164
"SVM (kernel=poly, C=1000, gamma=scale, degree=5, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,scale,5,1.0,0.5714285714285714,0.13801311186847084,0.5945609945609945,0.18200363767698471,0.5272727272727272,0.17239201914376087,0.5481055813213573,0.15944196162950164
"SVM (kernel=poly, C=10, gamma=10, degree=2, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,10,2,0.1,0.5333333333333333,0.11428571428571428,0.553968253968254,0.12268516735834666,0.5654545454545455,0.13707692236342378,0.5475353535353535,0.09919569619832803
"SVM (kernel=poly, C=1000, gamma=10, degree=2, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,10,2,0.1,0.5333333333333333,0.11428571428571428,0.553968253968254,0.12268516735834666,0.5654545454545455,0.13707692236342378,0.5475353535353535,0.09919569619832803
"SVM (kernel=poly, C=100, gamma=10, degree=2, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,10,2,0.1,0.5333333333333333,0.11428571428571428,0.553968253968254,0.12268516735834666,0.5654545454545455,0.13707692236342378,0.5475353535353535,0.09919569619832803
"SVM (kernel=poly, C=10, gamma=auto, degree=5, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,auto,5,1.0,0.5714285714285714,0.10858813572372741,0.6083333333333333,0.16107279237799424,0.509090909090909,0.10848315556491851,0.5448626914880785,0.11319371520506981
"SVM (kernel=sigmoid, C=10, gamma=10, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,10.0,10,3,0.1,0.5714285714285714,0.17561037061510262,0.5853174603174602,0.2101601687957281,0.5145454545454544,0.20996654593821165,0.5413333333333334,0.20157209291460787
"SVM (kernel=sigmoid, C=1, gamma=10, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,1.0,10,3,1.0,0.5904761904761904,0.14937511563198214,0.6269841269841269,0.19310357239041967,0.4945454545454545,0.20559126585300583,0.5389305125558996,0.17987040029778897
"SVM (kernel=sigmoid, C=1000, gamma=1, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,1000.0,1,3,0.0,0.5619047619047619,0.15178454714770692,0.5856709956709957,0.19199397256332434,0.5127272727272727,0.18662730793245585,0.5355546414369944,0.17279675211877732
"SVM (kernel=sigmoid, C=100, gamma=1, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,100.0,1,3,0.0,0.5619047619047619,0.15178454714770692,0.5856709956709957,0.19199397256332434,0.5127272727272727,0.18662730793245585,0.5355546414369944,0.17279675211877732
"SVM (kernel=sigmoid, C=1, gamma=1, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,1.0,1,3,0.0,0.5809523809523809,0.17918940687835028,0.6288888888888888,0.23366114538835406,0.4963636363636363,0.22560112537085236,0.533778677462888,0.21007010329015202
"SVM (kernel=poly, C=100, gamma=0.1, degree=4, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,0.1,4,1.0,0.5523809523809524,0.10690449676496976,0.5622377622377622,0.13519331234867032,0.5272727272727272,0.17239201914376087,0.5335601267759028,0.13762333554201928
"SVM (kernel=sigmoid, C=1, gamma=1, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,1.0,1,3,0.1,0.5714285714285714,0.18319413392067946,0.6222222222222222,0.23674750836291683,0.4963636363636363,0.22560112537085236,0.5292202729044835,0.20849119584763504
"SVM (kernel=sigmoid, C=1, gamma=1, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,1.0,1,3,1.0,0.5523809523809524,0.11507662831994832,0.5561616161616161,0.0958236144444332,0.5345454545454545,0.22159452211506708,0.5251851851851852,0.16590608346964233
"SVM (kernel=poly, C=1, gamma=10, degree=2, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,10,2,0.1,0.5142857142857142,0.11024606574085928,0.5353535353535352,0.11618715716806864,0.5272727272727273,0.1537412229571615,0.5166890756302521,0.10524615294122017
"SVM (kernel=sigmoid, C=10, gamma=1, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,10.0,1,3,0.1,0.5428571428571429,0.1771530975022693,0.5487301587301587,0.18595128006773962,0.47818181818181815,0.24566321096806598,0.49466666666666664,0.21525798475317937
"SVM (kernel=sigmoid, C=100, gamma=1, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,100.0,1,3,0.1,0.5142857142857143,0.19840634910475866,0.5225396825396825,0.23235709826392356,0.47818181818181815,0.24566321096806598,0.4867538126361655,0.22367513416089554
"SVM (kernel=sigmoid, C=1000, gamma=1, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,1000.0,1,3,0.1,0.5142857142857143,0.19840634910475866,0.5225396825396825,0.23235709826392356,0.47818181818181815,0.24566321096806598,0.4867538126361655,0.22367513416089554
"SVM (kernel=rbf, C=1, gamma=1, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",rbf,1.0,1,3,0.0,0.5619047619047619,0.0761904761904762,0.6138888888888889,0.13619611857923627,0.39636363636363636,0.06645697048180751,0.4777089783281734,0.08228307751445108
